# wavelength (nm) photoabsorption  photodissociation  photoionisation (cm^2)
190.0,1.979e-18,1.979e-18,0
195.0,4.225e-18,4.225e-18,0
200.0,4.533e-18,4.533e-18,0
205.0,4.56e-18,4.56e-18,0
210.0,4.492e-18,4.492e-18,0
215.0,4.135e-18,4.135e-18,0
220.0,3.701e-18,3.701e-18,0
225.0,3.09e-18,3.09e-18,0
230.0,2.461e-18,2.461e-18,0
235.0,1.9e-18,1.9e-18,0
240.0,1.372e-18,1.372e-18,0
245.0,9.75e-19,9.75e-19,0
250.0,3.469e-19,3.469e-19,0
